@relation tes

@attribute Ax numeric
@attribute Ay numeric
@attribute Az numeric
@attribute Lx numeric
@attribute Ly numeric
@attribute Lz numeric
@attribute Gx numeric
@attribute Gy numeric
@attribute Gz numeric
@attribute Class {walking,standing,jogging,sitting}

@data
1.9341,-11.223,-1.9886,0.76481,-1.4955,-1.5706,0.7196,-0.55711,-0.53451,walking
1.4982,-12.558,-0.55843,0.22545,-2.8467,-0.067287,0.28741,-0.4215,-0.28955,walking
-0.83084,-12.817,-0.25879,-1.8744,-3.0765,0.19768,-0.010996,-0.033598,-0.13958,walking
-0.8717,-12.531,-1.6753,-1.4581,-2.756,-1.1451,-0.22999,0.013744,0.052229,walking
0.027241,-12.544,-2.6287,-0.49475,-2.7768,-1.9271,-0.65729,0.10934,0.20311,walking
0.40861,-13.171,-2.2474,0.36933,-3.4481,-1.156,-2.0733,1.288,0.37751,walking
-0.38137,-13.443,0.35413,-0.77281,-3.7473,1.7703,-2.9535,2.0742,0.65668,walking
1.1305,-16.481,2.152,0.76077,-6.7937,3.6346,-3.0644,2.2538,0.75442,walking
5.8159,-15.418,1.9886,5.2229,-5.8106,3.8629,-2.927,1.6866,0.76267,walking
6.0883,-15.187,-0.38137,5.3906,-5.6759,1.9052,-3.1475,0.60689,0.37629,walking
5.3937,-15.827,-0.8717,4.5856,-6.4397,1.8486,-3.0956,0.65088,0.35064,walking
5.3119,-13.593,-0.6674,4.3243,-4.4083,2.6241,-3.0122,0.097128,0.31826,walking
5.0668,-12.476,0.31327,4.0152,-3.3539,3.7552,-2.8631,-0.20281,0.33201,walking
4.4675,-10.801,1.4165,3.3889,-1.8179,5.1997,-1.9914,3.6429,0.46456,walking
0.19068,-8.4719,0.99429,-1.1314,0.34594,5.0771,-2.8155,2.19,1.0629,walking
-0.29965,-7.1507,0.7355,-1.5581,1.494,5.1915,-2.8753,1.4536,1.4117,walking
-0.40861,-6.1292,0.96704,-1.6011,2.4415,5.5814,-2.0971,2.1454,1.0424,walking
0.65378,-2.9011,2.6968,-0.57879,5.4477,7.6917,-1.9361,1.9493,0.58093,walking
2.5742,-2.833,2.1656,1.2179,5.3633,7.3763,-1.554,1.6655,0.44318,walking
3.5958,-3.3097,1.7979,2.1121,4.7793,7.1398,-0.7813,1.4884,0.44685,walking
4.1542,-3.1735,1.0896,2.4695,4.9004,6.3946,0.000916,1.431,0.40623,walking
4.018,-3.2825,0.36775,2.2567,4.8251,5.5961,0.75992,1.401,0.27,walking
3.3097,-5.7342,-3.2825,1.3714,2.546,1.6013,1.7431,0.75564,0.15638,walking
2.7104,-8.4446,-4.3858,0.71861,0.009422,0.16751,2.0195,0.45235,0.092546,walking
1.975,-12.177,-4.5901,-0.009385,-3.4973,-0.47866,2.708,0.077885,0.080329,walking
2.2337,-14.547,-5.4073,0.28043,-5.7396,-1.5612,2.2333,-0.65699,0.25809,walking
7.0962,-16.372,-9.9837,5.0934,-7.4303,-6.4892,-0.17654,-0.14142,0.19609,walking
5.7205,-9.8339,-9.8066,3.661,-0.98763,-6.109,-1.8008,0.96303,-0.004887,walking
5.993,-10.624,-7.9951,3.7837,-1.9459,-3.9974,-1.5434,1.1417,-0.097433,walking
6.7693,-19.123,1.5255,4.2875,-10.464,5.4028,-0.26023,-0.81428,-0.74526,walking
7.2596,-19.477,4.5628,4.6621,-10.736,8.1711,-0.99846,-2.3356,-0.77244,walking
3.6366,-3.4459,3.1327,1.3798,-1.2471,7.6105,-1.0653,-2.6289,-0.41356,walking
4.018,-0.99429,2.0567,1.5057,7.6223,6.008,0.043066,-1.1362,-0.054367,walking
2.9965,-2.1248,1.362,0.46316,6.5193,5.2393,1.9364,-0.38729,-0.60537,walking
1.3484,-4.6037,2.2882,-1.2639,4.1452,5.8665,2.4948,-2.1014,-0.64966,walking
-5.6661,-18.837,7.1098,-7.8816,-9.6528,9.7392,3.2947,-4.2901,0.1518,walking
-4.4402,-16.058,1.7843,-6.2655,-6.6553,3.887,3.1389,-3.791,0.56963,walking
-1.6344,-11.414,-1.7298,-3.2907,-1.9317,0.14509,2.5088,-1.7168,0.78893,walking
5.9657,-5.5707,-1.4438,4.5029,4.0687,-0.38937,2.2214,-0.55772,-0.68234,walking
5.9249,-4.699,-0.77636,4.3546,4.9431,0.080782,1.5937,-0.88301,-0.90042,walking
2.7377,-7.1507,0.62654,0.9845,2.4828,1.1667,1.9398,-1.306,-0.27336,walking
-1.9477,-10.924,1.7025,-3.6843,-1.2719,1.7095,2.1481,-1.4138,0.044593,walking
-0.01362,-9.0031,0.27241,-1.7324,0.64604,-0.061064,1.8411,-1.7355,0.026573,walking
2.0294,-7.9951,-0.39499,0.2762,1.6346,-0.99919,1.5608,-1.4404,-0.28283,walking
2.0703,-8.1177,-0.76274,0.27377,1.4964,-1.4774,1.335,-0.84269,-0.57085,walking
0.74912,-9.1256,-0.39499,-1.2891,0.39782,-1.5438,1.365,-0.30971,-0.78374,walking
0.095342,-9.8611,-0.19068,-1.9985,-0.36433,-1.4545,1.5485,-0.57544,-0.71807,walking
0.7355,-10.229,-2.0294,-1.5251,-0.81719,-3.6043,1.4294,-0.77855,-0.6072,walking
2.6832,-11.237,-1.7298,0.31443,-1.8718,-3.42,0.68509,-0.49083,-0.4444,walking
2.6015,-12.122,-0.88532,0.18841,-2.7707,-2.5878,0.39401,-0.55833,-0.33445,walking
-1.0079,-13.116,-0.027241,-3.4387,-3.7722,-1.7443,0.050702,-0.354,-0.15638,walking
-1.4165,-13.089,-0.46309,-3.8118,-3.7291,-2.1429,-0.084605,-0.1689,0.018937,walking
0.17706,-12.354,-2.1112,-2.1805,-2.9709,-3.7164,-0.33384,-0.17379,0.15944,walking
2.1112,-12.994,-3.9227,-0.17126,-3.5423,-5.1995,-1.0971,0.32376,0.21441,walking
1.7706,-13.239,-3.1599,-0.46663,-3.7522,-4.2401,-2.573,1.3693,0.27367,walking
0.55843,-12.708,0.10896,-1.5846,-3.1644,-0.59901,-2.9178,1.8024,0.33995,walking
2.7513,-17.203,3.3915,0.79244,-7.5938,3.3134,-3.229,2.1454,0.53695,walking
5.4481,-16.385,1.2395,3.5587,-6.77,1.6226,-3.0198,1.0235,0.67165,walking
5.8976,-16.113,-0.7355,4.0063,-6.5117,-0.09443,-3.1841,0.26817,0.30665,walking
6.1155,-14.778,-1.2803,4.1988,-5.2681,0.15361,-3.0632,0.16677,0.27733,walking
6.1155,-12.939,-0.65378,4.1902,-3.5202,1.2812,-2.9144,-0.24465,0.23243,walking
4.304,-10.12,0.89894,2.3524,-0.83993,3.3976,-2.1591,0.98563,0.23824,walking
2.8194,-8.8532,0.32689,0.8199,0.39238,2.9136,-2.5476,2.2865,0.67684,walking
-0.8036,-6.9464,0.39499,-2.3365,1.4886,3.1138,-2.7657,1.7736,1.015,walking
-0.96704,-5.1213,1.6617,-2.7907,3.8957,5.0587,-2.3152,1.5482,1.3983,walking
-0.70826,-3.6366,2.9284,-2.4998,5.2901,6.5717,-2.0565,2.2171,0.60262,walking
0.96704,-3.1191,2.6696,-0.85777,5.7536,6.4268,-1.7712,1.9267,0.32803,walking
2.9556,-3.7184,1.9613,0.97027,4.9964,5.9965,-1.0898,1.6466,0.27184,walking
4.0452,-4.1814,1.5663,1.9531,4.4838,5.6538,-0.26298,1.3812,0.25962,walking
4.5628,-3.7728,-0.35413,2.3407,4.9372,3.566,0.60506,1.2239,0.36102,walking
3.8682,-4.5628,-2.547,1.5959,4.2451,1.1174,1.3751,1.0024,0.32437,walking
3.4732,-5.7614,-3.9635,1.1751,3.1027,-0.45411,2.0788,0.42119,0.29291,walking
2.9011,-9.221,-5.3119,0.60437,-0.22641,-2.1508,2.3085,0.14722,0.2697,walking
3.6775,-15.091,-5.8023,1.4424,-5.8841,-3.2722,2.7403,-0.43555,0.20128,walking
6.17,-17.162,-7.9134,3.952,-7.8642,-5.7206,1.0223,-0.39859,0.18631,walking
7.1371,-15.473,-8.6081,4.8814,-6.185,-6.4126,-1.0797,0.62889,-0.13225,walking
5.1485,-9.9156,-8.5536,2.7512,-0.75131,-6.0161,-1.5959,1.2559,-0.1408,walking
5.4345,-15.146,-5.6933,2.9298,-6.0671,-2.9595,-0.68111,0.53634,-0.2251,walking
7.4912,-19.382,3.8954,4.799,-10.305,6.4513,-0.14233,-0.91141,-0.76908,walking
4.6718,-9.9837,3.1327,1.9337,-0.96321,5.8353,-0.94928,-2.6469,-0.33628,walking
4.2223,-3.514,2.833,1.502,5.4751,5.6555,0.13836,-1.2431,-0.15363,walking
3.6775,-1.7706,2.5061,0.96983,7.2175,5.3439,1.6793,-0.67806,-0.60079,walking
0.89894,-6.0611,3.0782,-1.8913,2.9994,5.587,2.4355,-1.2898,-0.87629,walking
-5.5707,-16.276,6.7421,-8.2778,-7.0641,8.7364,2.7981,-3.3659,-0.38301,walking
-7.1098,-18.769,5.993,-9.5718,-9.423,7.6557,3.2617,-3.9899,0.61209,walking
-0.81722,-9.8884,-1.9341,-2.7693,-0.31429,-1.0993,2.5739,-2.1841,0.8039,walking
3.8682,-7.1507,-2.5198,1.9696,2.4482,-1.8656,2.2975,-0.54459,-0.28283,walking
6.5922,-5.6388,-1.7025,4.6554,3.971,-1.4371,2.1884,-0.35308,-0.83169,walking
3.623,-8.2812,0.5993,1.3771,1.2617,0.35411,1.7028,-0.90958,-0.86437,walking
0.095342,-10.924,2.152,-2.2015,-1.4059,1.5954,2.1246,-1.2978,-0.14691,walking
-1.6072,-10.924,1.8251,-3.8827,-1.4131,1.0877,2.0699,-1.3204,-0.049786,walking
1.6072,-8.1586,-0.36775,-0.69272,1.3029,-1.5342,1.664,-1.4664,-0.090408,walking
2.1248,-7.9951,-0.61292,-0.24354,1.4193,-2.0018,1.4102,-1.0959,-0.35858,walking
1.9341,-8.2403,-0.62654,-0.48206,1.1481,-2.1068,1.3213,-0.47586,-0.59743,walking
0.74912,-9.8066,-0.054481,-1.8934,-0.5591,-1.9703,1.4438,-0.077274,-0.74373,walking
-0.24517,-10.583,-0.46309,-2.9265,-1.3699,-2.488,1.5543,-0.74342,-0.65576,walking
1.0624,-10.76,-2.3427,-1.7888,-1.6598,-4.6289,1.368,-0.88545,-0.59346,walking
2.4517,-12,-1.3076,-0.51196,-2.9552,-3.6715,0.54642,-0.4612,-0.47464,walking
2.4517,-12.572,-0.72188,-0.54844,-3.5378,-3.0799,0.43585,-0.46701,-0.37904,walking
-1.1577,-12.776,-0.28603,-4.1663,-3.7401,-2.6256,-0.045509,-0.15882,-0.091935,walking
-1.0896,-12.817,-0.70826,-4.0578,-3.7531,-2.991,-0.32345,-0.087048,0.056505,walking
1.0215,-13.362,-2.2474,-1.8307,-4.2041,-4.2909,-0.82803,0.11881,0.2529,walking
0.57205,-13.171,-2.0839,-2.2076,-3.96,-3.9822,-1.6707,0.9218,0.41692,walking
-0.47671,-13.225,1.4029,-2.4913,-6.8147,0.01426,-2.755,1.774,0.82497,walking
3.2008,-16.93,2.6696,0.9838,-7.4264,1.7026,-2.9395,1.9908,0.82803,walking
6.1836,-14.642,1.7298,4.081,-5.0783,1.194,-2.8778,1.339,0.68081,walking
6.5105,-14.696,0.95342,4.4083,-5.1223,0.65653,-3.1096,0.58613,0.33842,walking
6.3607,-15.418,-0.50395,4.2285,-5.8598,0.006303,-3.2354,0.35003,0.10629,walking
6.1836,-13.852,-1.0896,4.0207,-4.3457,-0.029419,-3.1759,0.02474,0.1069,walking
4.985,-11.359,1.076,2.8217,-1.9249,2.6514,-2.8237,0.21991,0.34667,walking
1.7298,-9.2891,1.1986,-0.45992,0.059436,3.1938,-1.9652,3.5888,0.45784,walking
-0.8717,-8.2131,1.1169,-2.9996,1.0783,3.422,-2.8897,2.3414,1.4985,walking
-1.2258,-6.9191,0.57205,-3.2417,2.3382,3.1034,-2.9792,1.3439,1.4826,walking
0.32689,-3.4732,1.7706,-1.5179,5.6468,4.868,-2.4053,2.044,0.91324,walking
1.3757,-2.656,1.5255,-0.49041,6.3617,4.8973,-1.7782,1.7584,0.53665,walking
2.3972,-3.7184,1.3757,0.50884,5.2556,4.8502,-1.1469,1.6084,0.50213,walking
3.3097,-4.5901,1.7162,1.3446,4.3073,5.3419,-0.53726,1.6035,0.38882,walking
3.5685,-3.8409,1.7298,1.5317,5.0492,5.3336,0.034208,1.5864,0.29719,walking
3.337,-3.9499,-1.9341,1.1897,4.9945,1.4656,0.71899,1.3531,0.29383,walking
3.0918,-5.3937,-4.1406,0.92097,3.6371,-0.99359,1.4716,0.72326,0.29841,walking
2.9556,-7.6683,-5.0668,0.78995,1.4121,-2.0623,2.4853,-0.29413,0.2529,walking
2.9556,-10.433,-4.9033,0.83404,-1.2262,-2.2764,2.9868,-0.32529,0.14203,walking
4.8625,-16.222,-7.0281,2.7693,-6.8473,-5.0513,2.7012,-0.44257,0.16127,walking
5.7886,-14.233,-8.3084,3.6873,-4.831,-6.4773,-0.22388,0.17349,-0.047342,walking
4.7263,-10.406,-8.5127,2.5681,-1.0495,-6.5205,-1.3561,0.97372,-0.050702,walking
4.3994,-15.023,-4.8216,2.1328,-5.7734,-2.4819,-1.0861,1.0843,0.031154,walking
4.6445,-17.42,0.44947,2.3455,-8.167,2.7427,-0.065668,-0.25351,-0.3259,walking
7.0009,-19.068,5.489,4.595,-9.805,7.6269,-0.29352,-2.3185,-0.74587,walking
5.5707,-3.9635,2.3155,3.105,5.231,4.6715,-0.57879,-1.8726,-0.24465,walking
5.0395,-1.9613,1.8796,2.5492,7.207,4.3108,0.86773,-0.009163,-0.57849,walking
4.3177,-2.0839,1.3076,1.7574,7.0884,3.6494,1.4523,0.093462,-0.78863,walking
1.4438,-4.3721,1.5391,-1.2686,4.8296,3.5741,2.1994,-0.86285,-0.8378,walking
-3.0237,-10.542,4.808,-5.7366,-1.2897,6.5974,3.5494,-4.5244,0.40287,walking
-3.1054,-12.395,-0.40861,-5.326,-2.8663,0.26343,3.1374,-3.4691,0.54275,walking
2.1929,-9.0167,-3.3778,0.040179,0.53749,-2.8736,2.2923,-1.4087,0.61392,walking
6.279,-6.2654,-2.7649,4.1614,3.3087,-2.6139,2.1851,0.21319,-0.84544,walking
4.7671,-6.1428,0.69464,2.3764,3.3592,0.28464,1.6011,-0.57391,-0.68203,walking
1.7979,-9.9565,1.3484,-0.68747,-0.49522,0.657,2.0192,-1.4117,-0.21808,walking
-0.81722,-11.482,1.7843,-3.2937,-2.0316,0.93054,1.9355,-1.3619,-0.013744,walking
-0.7355,-9.8339,0.54481,-3.2226,-0.41802,-0.60673,1.781,-1.5336,-0.006414,walking
1.866,-7.8453,-0.85808,-0.6876,1.5079,-2.3299,1.409,-1.4236,-0.24374,walking
1.3757,-8.4719,-1.1169,-1.2666,0.83022,-2.748,1.0941,-0.75503,-0.51404,walking
0.32689,-10.283,-0.19068,-2.4613,-1.0691,-2.0599,1.19,-0.10904,-0.71135,walking
-0.21793,-10.801,0.068102,-3.0412,-1.6173,-1.8969,1.3961,-0.24312,-0.73182,walking
-0.32689,-10.324,-1.362,-3.2544,-1.2186,-3.5273,1.3323,-0.62369,-0.56872,walking
2.8603,-12.054,-1.5391,-0.20816,-3.0302,-3.8468,0.77702,-0.489,-0.46945,walking
2.4789,-12.381,-0.47671,-0.66805,-3.3922,-2.8156,0.35125,-0.41478,-0.32284,walking
1.1169,-12.544,-0.47671,-2.035,-3.5529,-2.7983,0.015272,-0.080329,-0.18723,walking
-1.3484,-12.449,-0.61292,-4.4359,-3.4213,-2.8796,-0.16066,0.064141,-0.048258,walking
0.35413,-12.027,-2.4108,-2.6965,-2.9666,-4.5966,-0.46365,0.041844,0.17226,walking
1.0896,-12.367,-3.0373,-1.8934,-3.2481,-5.0652,-1.2538,0.60109,0.28711,walking
-0.32689,-12.476,-0.58567,-3.0971,-3.2018,-2.1605,-2.2187,1.3244,0.44318,walking
-0.19068,-13.729,0.9398,-2.837,-4.3873,-0.43673,-3.0696,2.2755,0.72388,walking
2.8875,-16.876,2.9829,2.6147,-6.6063,2.1892,-2.8637,1.5159,0.76633,walking
6.8374,-15.282,0.1362,4.5435,-5.7533,-0.19901,-2.875,0.90316,0.64446,walking
6.6467,-15.418,-0.74912,4.3668,-5.8824,-0.54935,-3.1524,0.37904,0.25992,walking
6.2109,-15.323,-0.7355,3.9104,-5.8012,-0.27038,-3.0021,0.31673,0.24251,walking
5.5162,-12.844,-0.38137,3.2074,-3.391,0.83534,-2.9865,-0.24893,0.28466,walking
4.3858,-10.951,1.866,2.1111,-1.5624,3.5556,-2.3537,0.60201,0.31734,walking
1.4165,-9.1393,0.51757,-0.88325,0.1723,2.5612,-2.0097,3.1878,0.49205,walking
-0.55843,-8.7579,0.7355,-2.8294,0.53017,2.9138,-2.7446,1.7165,1.1509,walking
-0.76274,-7.1915,0.91256,-2.8584,2.0392,3.4763,-2.3589,1.3653,1.4621,walking
-0.10896,-3.4868,2.7786,-1.4114,5.6612,5.7478,-1.9151,1.9554,0.77336,walking
1.7979,-2.9965,2.4789,-0.1193,6.0715,5.683,-1.7278,1.6973,0.50855,walking
3.0918,-3.1191,1.8387,1.1378,5.8727,5.2298,-1.0553,1.5626,0.48136,walking
3.4459,-3.2416,1.362,1.4659,5.7279,4.7969,-0.20433,1.5773,0.4215,walking
3.4596,-3.2825,0.25879,1.4003,5.6947,3.6261,0.53145,1.591,0.40164,walking
3.1327,-3.9227,-1.3893,1.0262,5.1135,1.7857,1.2511,1.3189,0.33414,walking
2.5742,-7.8589,-4.5492,0.71522,3.6258,-0.37105,1.8515,0.68203,0.28863,walking
2.2882,-10.774,-3.732,0.16625,-1.4863,-1.4057,2.7461,0.085521,0.12981,walking
3.1054,-13.729,-3.8001,0.99093,-4.384,-1.7108,2.5937,-0.39706,0.19395,walking
5.8159,-17.134,-7.6002,3.7007,-7.7088,-5.9106,1.7153,-0.47037,0.21716,walking
4.5356,-12.449,-9.8884,2.384,-3.0461,-8.1202,-1.423,1.1646,0.006109,walking
2.547,-7.8998,-9.398,0.34299,1.4279,-7.3227,-1.7523,1.8763,0.16646,walking
2.7649,-8.8805,-5.8023,0.52052,0.38422,-3.5004,-0.78954,0.69516,0.22816,walking
5.8295,-17.284,0.83084,3.5164,-8.0377,3.1377,-0.26359,-0.058032,-0.28527,walking
7.0145,-17.284,5.6388,4.6051,-8.032,7.8209,-0.6802,-1.3647,-0.49724,walking
6.4697,-11.523,5.5026,4.0134,-2.303,7.7679,-0.27581,-2.6826,-0.19273,walking
5.0395,-4.127,0.76274,2.5707,5.0881,3.0337,0.67348,-1.0614,-0.36866,walking
3.9635,-3.8954,-1.3212,1.3662,5.3262,0.77328,1.135,-0.15944,-0.87629,walking
2.547,-5.5026,-0.095342,-0.13198,3.719,1.8934,2.1719,-1.6771,-0.78313,walking
-4.699,-16.126,7.0417,-7.3012,-6.7651,8.3696,3.2657,-4.051,0.000916,walking
-5.6252,-15.323,4.5356,-7.9752,-5.8393,5.3782,3.1285,-3.6942,0.5849,walking
-3.3778,-11.686,1.1713,-5.5187,-2.1253,1.5886,2.5595,-1.7028,0.71716,walking
4.6037,-6.851,-2.0839,2.6028,2.7482,-2.2289,2.2636,-0.9499,0.31032,walking
5.8567,-5.7614,-1.2531,3.7904,3.8197,-1.5734,1.6496,-0.35033,-0.92913,walking
4.9306,-6.8919,0.46309,1.3712,0.20492,-0.30444,1.9053,-1.2627,-0.28314,walking
0.38137,-10.896,1.58,-1.9922,-1.4434,0.49352,2.0947,-1.1933,-0.10476,walking
-0.23155,-9.6977,1.2258,-2.6298,-0.29152,-0.16801,1.8833,-1.2633,-0.080329,walking
0.47671,-8.826,0.57205,-1.9369,0.55818,-0.93866,1.6041,-1.5959,-0.19364,walking
1.3757,-8.3357,-0.24517,-1.1574,0.96269,-2.0604,1.4569,-1.1496,-0.41111,walking
1.1986,-8.7306,-0.57205,-1.4447,0.49775,-2.5771,1.3595,-0.57757,-0.61667,walking
-0.28603,-9.9701,-0.88532,-3.093,-0.8577,-3.1778,1.4148,-0.51557,-0.66096,walking
-0.24517,-10.188,-1.7298,-3.1581,-1.1548,-4.1969,1.2388,-0.81306,-0.50274,walking
1.6889,-11.346,-1.7025,-1.3255,-2.3762,-4.2775,1.0388,-0.78282,-0.43188,walking
2.1384,-12.054,-1.4438,-0.9078,-3.0962,-4.0222,0.63347,-0.51679,-0.34178,walking
-0.23155,-12.531,-0.88532,-3.3151,-3.5849,-3.4611,0.19028,-0.30452,-0.18754,walking
-1.4165,-12.708,-1.1577,-4.4812,-3.7455,-3.6984,-0.10415,-0.10079,-0.090103,walking
-1.2258,-12.572,-1.5391,-4.2452,-3.5773,-4.0205,-0.40775,-0.074831,0.1405,walking
0.99429,-12.694,-3.4596,-1.9278,-3.6024,-5.6893,-1.1924,0.55467,0.27886,walking
0.76274,-13.089,-2.9284,-2.0453,-3.9001,-4.8897,-2.2382,1.3876,0.38973,walking
0.64016,-16.862,2.3155,-1.8417,-7.4748,0.93999,-3.0736,2.1875,0.65943,walking
2.5198,-18.047,3.5413,0.16242,-8.6006,2.3664,-3.0775,1.9511,0.74617,walking
7.0962,-15.418,0.32689,4.434,-6.4156,0.99561,-2.9218,0.4331,0.63805,walking
6.5786,-15.541,-0.61292,4.3613,-5.9885,-0.52588,-3.1548,0.45815,0.22419,walking
6.2517,-14.833,-0.7355,4.0299,-5.301,-0.11562,-3.0507,0.07422,0.20403,walking
5.8023,-13.879,-0.95342,3.5643,-4.3722,-0.070663,-3.0021,-0.46914,0.25901,walking
4.3449,-10.515,1.9341,2.1329,-1.0966,3.5382,-2.2672,1.5018,0.22999,walking
2.4244,-9.0167,0.32689,0.1716,0.34607,2.1801,-2.255,3.2034,0.48839,walking
-0.58567,-7.9543,0.5993,-2.7414,1.3214,2.9413,-2.853,1.4496,1.1142,walking
-0.68102,-5.8976,1.9613,-2.6677,3.3186,4.6604,-2.0064,2.0058,1.0724,walking
-0.12258,-4.4266,2.942,-2.0675,4.7644,5.755,-1.9209,1.9664,0.54184,walking
2.2201,-2.9556,2.3427,0.23936,6.1144,5.5022,-1.7135,1.6829,0.32132,walking
3.3097,-3.4459,1.7706,1.263,5.5445,5.1103,-1.0333,1.5388,0.24343,walking
3.623,-3.3097,1.757,1.496,5.6387,5.1588,-0.27886,1.5299,0.18937,walking
3.8818,-2.9011,1.1577,1.7037,6.0434,4.5372,0.57024,1.5305,0.24557,walking
3.4187,-4.2223,-3.0918,1.1074,4.8271,-0.10245,1.3363,1.2755,0.24526,walking
2.8467,-6.7285,-4.9578,0.51903,2.3631,-2.1124,1.9291,0.5962,0.22388,walking
2.0431,-9.8748,-5.1894,-0.26704,-0.67448,-2.7016,2.6395,0.07086,0.22694,walking
4.6854,-16.889,-7.069,2.4382,-7.5177,-5.2537,3.0781,-0.42761,0.19395,walking
7.4095,-17.053,-8.9077,5.1671,-7.6441,-7.289,-0.074831,0.029932,0.032376,walking
7.0009,-11.713,-8.5536,4.7042,-2.3347,-6.8406,-1.7055,1.1808,-0.19212,walking
4.7399,-10.052,-7.5321,2.2914,-0.80484,-5.3713,-1.3323,1.394,-0.080023,walking
4.5628,-16.753,-3.9499,2.0411,-7.5548,-1.6688,-0.27275,0.54245,-0.30543,walking
6.3062,-19.477,4.6582,3.6204,-10.287,6.7811,-0.42883,-0.83505,-0.71502,walking
5.1076,-13.648,4.8625,2.3792,-4.4738,6.9996,-0.67073,-2.638,-0.022907,walking
5.4754,-1.866,2.7513,2.5836,7.2573,5.1569,0.67073,-0.81367,-0.36224,walking
3.8954,-2.656,1.3484,1.1415,6.4832,3.5984,1.2944,-0.38637,-0.66126,walking
0.8036,-7.1371,3.2961,-2.0844,2.0362,5.2149,2.2312,-1.1918,-0.9221,walking
-3.5549,-13.239,6.4288,-6.4171,-4.0045,8.0728,3.1765,-3.4126,-0.18723,walking
-5.4073,-15.909,2.5198,-7.8941,-6.4609,3.3726,3.1756,-3.8271,0.48442,walking
-2.3699,-11.359,-0.29965,-4.6725,-1.8384,0.16987,2.4905,-1.8842,0.67348,walking
5.5571,-6.5241,-1.9205,3.3873,3.0387,-2.0402,2.5876,-0.86987,0.29322,walking
6.6331,-5.3392,-1.5119,4.403,4.2049,-1.8407,2.1023,0.03543,-0.67165,walking
5.6661,-5.5435,-0.53119,3.2694,3.9422,-1.2002,1.7382,-0.98105,-0.27855,walking
-0.040861,-10.937,1.3212,-2.5348,-1.5154,0.23402,2.0892,-1.3402,-0.07086,walking
-0.21793,-9.2346,0.28603,-2.7302,0.14347,-1.0963,1.9609,-1.3778,0.002444,walking
0.99429,-8.1177,-0.25879,-1.5308,1.2394,-1.7547,1.5611,-1.7089,-0.15577,walking
1.3212,-8.3493,-0.61292,-1.3125,0.93021,-2.3808,1.2083,-1.0843,-0.41111,walking
1.1441,-9.2074,-0.88532,-1.5905,0.014658,-2.7949,1.1081,-0.31826,-0.60353,walking
0.76274,-10.025,-0.42223,-2.0724,-0.87152,-2.5088,1.3045,0.039401,-0.76664,walking
-0.78998,-10.896,-0.85808,-3.754,-1.8569,-3.2403,1.4288,-0.45876,-0.64141,walking
0.70826,-10.91,-2.152,-2.294,-1.8969,-4.5856,0.85674,-0.64446,-0.35247,walking
3.3097,-12.149,-0.89894,-0.27436,-2.7939,-4.7318,0.61697,-0.48808,-0.35644,walking
1.4029,-12.708,-0.14982,-1.7747,-3.7797,-2.6721,0.36988,-0.41692,-0.3207,walking
-2.0839,-12.626,-0.24517,-5.2403,-3.6842,-2.7452,0.001833,-0.094684,-0.18662,walking
-2.2065,-12.572,-0.95342,-5.3038,-3.5962,-3.4069,-0.25351,0.061392,0.061392,walking
-0.54481,-13.375,-2.5742,-3.5063,-4.3064,-4.845,-0.89522,0.44746,0.27214,walking
-0.76274,-12.994,-2.3836,-3.5925,-3.8345,-4.4499,-1.7391,1.2529,0.49999,walking
